,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.531,0.219,0.031,0.188,0.031
1960-1969,0.271,0.24,0.161,0.213,0.114
1970-1979,0.217,0.267,0.24,0.227,0.048
1980-1989,0.27,0.22,0.316,0.162,0.033
1990-1999,0.256,0.183,0.273,0.227,0.062
2000-2009,0.204,0.182,0.16,0.303,0.15
2010-2019,0.216,0.137,0.103,0.297,0.247
2020-2029,0.25,0.179,0.143,0.196,0.232
Total,0.241,0.215,0.229,0.227,0.087
