,0,1,2,3,4
1920-1929,0.222,0.556,0.111,0.111,0.0
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.278,0.389,0.167,0.0,0.167
1960-1969,0.174,0.367,0.151,0.259,0.049
1970-1979,0.187,0.26,0.272,0.23,0.05
1980-1989,0.238,0.186,0.338,0.196,0.042
1990-1999,0.24,0.227,0.241,0.202,0.09
2000-2009,0.216,0.217,0.149,0.277,0.141
2010-2019,0.186,0.159,0.127,0.325,0.203
2020-2029,0.171,0.229,0.486,0.114,0.0
Total,0.212,0.225,0.242,0.236,0.085
