,0,1,2,3,4
1920-1929,2,5,1,1,0
1930-1939,0,0,0,0,0
1940-1949,0,0,0,0,0
1950-1959,5,7,3,0,3
1960-1969,166,351,144,248,47
1970-1979,394,548,572,484,106
1980-1989,720,565,1024,594,128
1990-1999,418,395,420,352,157
2000-2009,259,261,179,333,169
2010-2019,264,226,181,463,289
2020-2029,6,8,17,4,0
Total,2234,2366,2541,2479,899
