,0,1,2,3,4
1920-1929,0.056,0.0,0.389,0.556,0.0
1930-1939,0.062,0.0,0.469,0.469,0.0
1940-1949,0.02,0.0,0.245,0.735,0.0
1950-1959,0.05,0.01,0.318,0.622,0.0
1960-1969,0.066,0.014,0.335,0.582,0.003
1970-1979,0.066,0.011,0.339,0.584,0.0
1980-1989,0.099,0.017,0.297,0.58,0.007
1990-1999,0.135,0.022,0.331,0.509,0.004
2000-2009,0.093,0.036,0.307,0.564,0.0
2010-2019,0.139,0.025,0.329,0.506,0.0
2020-2029,0.0,0.0,0.0,1.0,0.0
Total,0.071,0.012,0.305,0.61,0.001
