,0,1,2,3,4
1920-1929,0.556,0.0,0.056,0.389,0.0
1930-1939,0.469,0.0,0.062,0.469,0.0
1940-1949,0.735,0.0,0.02,0.245,0.0
1950-1959,0.622,0.0,0.05,0.318,0.01
1960-1969,0.582,0.003,0.066,0.335,0.014
1970-1979,0.584,0.0,0.066,0.339,0.011
1980-1989,0.58,0.007,0.099,0.297,0.017
1990-1999,0.509,0.004,0.135,0.331,0.022
2000-2009,0.564,0.0,0.093,0.307,0.036
2010-2019,0.506,0.0,0.139,0.329,0.025
2020-2029,1.0,0.0,0.0,0.0,0.0
Total,0.572,0.002,0.085,0.324,0.017
