,0,1,2,3,4
1920-1929,1823,1,48,478,23
1930-1939,1841,3,80,592,27
1940-1949,1615,0,67,426,21
1950-1959,1374,2,112,617,23
1960-1969,1544,5,163,698,34
1970-1979,967,0,102,347,28
1980-1989,445,3,73,195,13
1990-1999,236,0,34,143,4
2000-2009,146,2,19,98,4
2010-2019,81,0,7,37,2
2020-2029,2,0,0,1,0
Total,10074,16,705,3632,179
