,0,1,2,3,4
1920-1929,0.643,0.005,0.009,0.336,0.007
1930-1939,0.521,0.003,0.008,0.461,0.007
1940-1949,0.489,0.018,0.025,0.431,0.037
1950-1959,0.439,0.02,0.04,0.45,0.05
1960-1969,0.339,0.093,0.147,0.294,0.126
1970-1979,0.18,0.197,0.275,0.136,0.211
1980-1989,0.107,0.253,0.283,0.103,0.254
1990-1999,0.06,0.331,0.28,0.06,0.268
2000-2009,0.035,0.378,0.293,0.04,0.253
2010-2019,0.023,0.395,0.296,0.037,0.249
2020-2029,0.047,0.375,0.312,0.0,0.266
Total,0.262,0.188,0.179,0.213,0.157
