,0,1,2,3,4
1920-1929,13862,99626,47662,10792,9082
1930-1939,16871,91588,64066,12286,10971
1940-1949,24140,97872,74934,16451,17722
1950-1959,32679,72621,69896,18808,21669
1960-1969,61649,86390,89361,44006,68279
1970-1979,98392,69674,75467,75797,112985
1980-1989,104160,43862,56849,91796,104919
1990-1999,117241,30988,44533,122899,89858
2000-2009,113029,24809,35653,174515,87468
2010-2019,79078,17754,27125,141303,69880
2020-2029,927,285,317,2170,1143
Total,662028,635469,585863,710823,593976
