,0,1,2,3,4
1920-1929,4,192,60,3,5
1930-1939,1,69,70,1,3
1940-1949,21,296,229,26,24
1950-1959,17,627,517,41,75
1960-1969,155,545,433,260,197
1970-1979,317,287,233,495,316
1980-1989,401,140,91,448,334
1990-1999,321,64,59,262,273
2000-2009,491,27,45,270,286
2010-2019,234,7,18,106,121
2020-2029,5,2,0,1,1
Total,1967,2256,1755,1913,1635
