,0,1,2,3,4
1920-1929,0,95,56,3,1
1930-1939,0,193,106,2,4
1940-1949,6,228,223,9,5
1950-1959,13,231,226,16,14
1960-1969,71,346,316,155,114
1970-1979,259,259,198,416,283
1980-1989,380,130,160,450,374
1990-1999,328,52,51,251,275
2000-2009,381,39,28,191,191
2010-2019,238,8,21,133,145
2020-2029,6,0,0,3,1
Total,1682,1581,1385,1629,1407
