,0,1,2,3,4
1920-1929,0.003,0.663,0.315,0.012,0.006
1930-1939,0.005,0.568,0.419,0.006,0.002
1940-1949,0.031,0.532,0.366,0.039,0.031
1950-1959,0.032,0.446,0.462,0.039,0.022
1960-1969,0.137,0.342,0.319,0.113,0.089
1970-1979,0.282,0.185,0.132,0.212,0.189
1980-1989,0.28,0.095,0.128,0.234,0.262
1990-1999,0.255,0.044,0.056,0.264,0.381
2000-2009,0.251,0.033,0.04,0.223,0.453
2010-2019,0.272,0.023,0.035,0.216,0.454
2020-2029,0.296,0.0,0.0,0.148,0.556
Total,0.168,0.267,0.207,0.137,0.222
