,0,1,2,3,4
1920-1929,0.0,0.613,0.361,0.019,0.006
1930-1939,0.0,0.633,0.348,0.007,0.013
1940-1949,0.013,0.484,0.473,0.019,0.011
1950-1959,0.026,0.462,0.452,0.032,0.028
1960-1969,0.071,0.345,0.315,0.155,0.114
1970-1979,0.183,0.183,0.14,0.294,0.2
1980-1989,0.254,0.087,0.107,0.301,0.25
1990-1999,0.343,0.054,0.053,0.262,0.287
2000-2009,0.459,0.047,0.034,0.23,0.23
2010-2019,0.437,0.015,0.039,0.244,0.266
2020-2029,0.6,0.0,0.0,0.3,0.1
Total,0.219,0.206,0.18,0.212,0.183
