,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,1053,0,0,2,0,1,13,425,433,297,0,0,1,1,0,19,0,119,0,9
1930-1939,1042,0,0,0,1,1,16,499,439,381,0,1,0,2,0,13,4,132,2,10
1940-1949,988,1,1,0,1,1,11,370,326,324,0,0,0,1,0,9,0,87,1,8
1950-1959,803,1,0,0,1,0,31,347,437,404,1,0,1,0,0,6,0,84,2,10
1960-1969,837,0,0,0,0,2,36,478,457,515,0,1,0,1,1,5,0,94,1,16
1970-1979,523,1,0,1,0,2,27,284,257,270,0,0,0,0,1,3,0,57,3,15
1980-1989,261,0,0,0,0,0,16,113,144,147,1,0,2,0,0,1,1,32,0,11
1990-1999,120,0,0,0,0,1,8,86,89,88,1,0,0,3,0,1,0,19,0,1
2000-2009,85,0,0,0,1,1,11,47,49,61,0,0,0,0,0,1,0,10,0,3
2010-2019,47,0,0,0,0,2,2,18,19,34,0,0,0,0,0,0,0,4,1,0
2020-2029,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Total,5759,3,1,3,4,12,171,2668,2651,2521,3,2,4,8,2,58,5,638,10,83
