,0,1,2,3,4,5,6,7,8,9
1920-1929,424,0,0,6,0,55,1,226,1,200
1930-1939,422,0,0,7,0,57,1,275,0,234
1940-1949,375,0,0,1,1,52,0,228,0,164
1950-1959,206,0,0,4,0,75,0,179,1,155
1960-1969,273,0,0,4,2,116,0,228,0,228
1970-1979,147,0,0,1,0,56,0,122,1,95
1980-1989,73,0,0,0,1,33,0,55,1,50
1990-1999,50,0,0,3,0,15,0,47,0,31
2000-2009,55,1,0,1,0,12,0,33,0,32
2010-2019,21,0,0,0,0,10,0,15,0,3
2020-2029,0,0,0,0,0,0,0,0,0,0
Total,2046,1,0,27,4,481,2,1408,4,1192
