,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.0,0.222,0.444,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-1959,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1960-1969,0.018,0.312,0.19,0.014,0.014,0.023,0.0,0.018,0.0,0.063,0.009,0.081,0.009,0.005,0.023,0.009,0.009,0.072,0.0,0.131
1970-1979,0.055,0.244,0.177,0.03,0.012,0.055,0.0,0.018,0.0,0.043,0.006,0.122,0.006,0.006,0.079,0.03,0.0,0.073,0.018,0.024
1980-1989,0.127,0.217,0.108,0.02,0.035,0.045,0.0,0.059,0.0,0.033,0.01,0.033,0.018,0.008,0.117,0.031,0.0,0.09,0.035,0.014
1990-1999,0.227,0.116,0.048,0.011,0.029,0.088,0.0,0.063,0.0,0.044,0.012,0.016,0.06,0.039,0.09,0.051,0.0,0.054,0.034,0.018
2000-2009,0.377,0.041,0.016,0.002,0.002,0.125,0.0,0.112,0.0,0.008,0.014,0.003,0.071,0.059,0.065,0.046,0.001,0.025,0.031,0.001
2010-2019,0.313,0.029,0.007,0.002,0.002,0.15,0.0,0.181,0.0,0.012,0.013,0.003,0.092,0.055,0.035,0.065,0.0,0.012,0.027,0.001
2020-2029,0.299,0.03,0.015,0.0,0.0,0.119,0.0,0.179,0.0,0.015,0.015,0.0,0.179,0.06,0.06,0.0,0.0,0.015,0.015,0.0
Total,0.279,0.081,0.038,0.006,0.011,0.115,0.0,0.12,0.0,0.021,0.013,0.014,0.07,0.046,0.061,0.051,0.001,0.034,0.029,0.011
