,0,1,2,3,4
1920-1929,0.0,0.818,0.176,0.002,0.003
1930-1939,0.001,0.798,0.197,0.002,0.002
1940-1949,0.0,0.827,0.164,0.005,0.004
1950-1959,0.002,0.668,0.318,0.01,0.003
1960-1969,0.0,0.644,0.33,0.022,0.004
1970-1979,0.0,0.664,0.291,0.021,0.024
1980-1989,0.0,0.657,0.315,0.028,0.0
1990-1999,0.0,0.658,0.288,0.027,0.027
2000-2009,0.0,0.619,0.313,0.045,0.022
2010-2019,0.0,0.673,0.245,0.061,0.02
2020-2029,,,,,
Total,0.0,0.739,0.243,0.012,0.006
