,0,1,2,3,4
1920-1929,0,192,43,0,3
1930-1939,0,65,26,0,2
1940-1949,0,265,53,2,1
1950-1959,1,552,182,6,1
1960-1969,2,458,181,11,9
1970-1979,0,244,88,10,5
1980-1989,0,129,53,10,2
1990-1999,0,60,38,4,2
2000-2009,0,27,24,2,0
2010-2019,0,7,4,1,0
2020-2029,0,2,0,0,1
Total,3,2001,692,46,26
