,0,1,2,3,4
1920-1929,0.0,0.807,0.181,0.013,0.0
1930-1939,0.0,0.699,0.28,0.022,0.0
1940-1949,0.006,0.826,0.165,0.003,0.0
1950-1959,0.008,0.744,0.245,0.001,0.001
1960-1969,0.017,0.693,0.274,0.014,0.003
1970-1979,0.029,0.703,0.254,0.014,0.0
1980-1989,0.052,0.665,0.273,0.01,0.0
1990-1999,0.038,0.577,0.365,0.019,0.0
2000-2009,0.038,0.509,0.453,0.0,0.0
2010-2019,0.083,0.583,0.333,0.0,0.0
2020-2029,0.0,0.667,0.0,0.333,0.0
Total,0.025,0.679,0.257,0.039,0.0
