,0,1,2,3,4
1920-1929,0.333,0.556,0.0,0.0,0.111
1930-1939,0.5,0.3,0.0,0.1,0.1
1940-1949,1.0,0.0,0.0,0.0,0.0
1950-1959,0.2,0.8,0.0,0.0,0.0
1960-1969,0.629,0.176,0.045,0.063,0.086
1970-1979,0.378,0.268,0.098,0.207,0.049
1980-1989,0.239,0.231,0.094,0.307,0.129
1990-1999,0.124,0.269,0.094,0.425,0.088
2000-2009,0.028,0.262,0.109,0.563,0.038
2010-2019,0.017,0.203,0.099,0.651,0.03
2020-2029,0.015,0.179,0.149,0.627,0.03
Total,0.315,0.295,0.063,0.268,0.06
