,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.004,0.004,0.008,0.041,0.058,0.066,0.008,0.041,0.033,0.012,0.025,0.0,0.017,0.046,0.029,0.062,0.041,0.05,0.041,0.05,0.033,0.0,0.021,0.029,0.029,0.017,0.008,0.012,0.021,0.004,0.012,0.008,0.025,0.004,0.017,0.021,0.0,0.004,0.004,0.0,0.008,0.004,0.012,0.012,0.012,0.004,0.0,0.012,0.008,0.017
1970-1979,0.005,0.007,0.007,0.079,0.055,0.07,0.0,0.075,0.048,0.014,0.031,0.002,0.002,0.06,0.014,0.038,0.05,0.046,0.014,0.034,0.038,0.01,0.034,0.022,0.036,0.017,0.005,0.017,0.017,0.007,0.014,0.019,0.017,0.0,0.01,0.014,0.0,0.0,0.01,0.007,0.007,0.005,0.017,0.002,0.002,0.002,0.005,0.007,0.002,0.002
1980-1989,0.009,0.007,0.028,0.069,0.041,0.044,0.005,0.039,0.041,0.007,0.03,0.021,0.018,0.037,0.035,0.032,0.032,0.035,0.03,0.039,0.023,0.007,0.014,0.037,0.032,0.035,0.009,0.014,0.018,0.009,0.023,0.018,0.021,0.012,0.018,0.018,0.0,0.002,0.009,0.016,0.007,0.014,0.007,0.002,0.007,0.007,0.005,0.002,0.009,0.005
1990-1999,0.06,0.043,0.062,0.014,0.024,0.026,0.038,0.024,0.041,0.029,0.019,0.026,0.022,0.012,0.031,0.014,0.012,0.012,0.041,0.024,0.017,0.014,0.019,0.014,0.019,0.019,0.038,0.014,0.019,0.012,0.024,0.022,0.012,0.024,0.019,0.01,0.022,0.005,0.01,0.017,0.007,0.007,0.002,0.007,0.012,0.014,0.012,0.007,0.005,0.002
2000-2009,0.125,0.114,0.047,0.01,0.0,0.007,0.054,0.007,0.003,0.024,0.003,0.054,0.04,0.01,0.03,0.01,0.003,0.003,0.024,0.003,0.0,0.027,0.024,0.007,0.003,0.007,0.027,0.013,0.024,0.017,0.02,0.01,0.03,0.007,0.01,0.007,0.047,0.024,0.02,0.013,0.02,0.024,0.01,0.007,0.0,0.007,0.007,0.003,0.007,0.007
2010-2019,0.152,0.149,0.074,0.0,0.0,0.0,0.068,0.003,0.003,0.065,0.0,0.058,0.058,0.003,0.01,0.0,0.0,0.0,0.006,0.01,0.0,0.049,0.006,0.0,0.0,0.013,0.019,0.016,0.019,0.036,0.01,0.003,0.013,0.042,0.003,0.0,0.016,0.023,0.01,0.023,0.006,0.003,0.006,0.0,0.0,0.003,0.01,0.0,0.003,0.006
2020-2029,0.333,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
