,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.01,0.0,0.0,0.049,0.039,0.059,0.01,0.029,0.01,0.02,0.059,0.0,0.108,0.069,0.02,0.02,0.01,0.039,0.02,0.039,0.02,0.0,0.029,0.029,0.01,0.01,0.01,0.01,0.0,0.02,0.0,0.059,0.029,0.0,0.049,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.029,0.029,0.01,0.0,0.0,0.02,0.0,0.01
1970-1979,0.013,0.004,0.0,0.085,0.054,0.054,0.0,0.04,0.062,0.018,0.045,0.004,0.009,0.067,0.022,0.031,0.027,0.027,0.027,0.027,0.04,0.004,0.049,0.013,0.071,0.018,0.004,0.031,0.022,0.004,0.009,0.018,0.018,0.0,0.009,0.004,0.004,0.004,0.004,0.009,0.004,0.009,0.004,0.0,0.0,0.004,0.009,0.0,0.009,0.004
1980-1989,0.022,0.013,0.013,0.038,0.047,0.041,0.013,0.038,0.063,0.013,0.044,0.003,0.009,0.016,0.013,0.035,0.05,0.05,0.028,0.047,0.035,0.003,0.025,0.016,0.06,0.016,0.009,0.009,0.013,0.006,0.025,0.016,0.019,0.016,0.016,0.016,0.0,0.009,0.013,0.013,0.013,0.003,0.006,0.006,0.019,0.009,0.003,0.006,0.006,0.0
1990-1999,0.044,0.072,0.072,0.028,0.017,0.028,0.011,0.028,0.044,0.022,0.022,0.039,0.028,0.006,0.017,0.039,0.033,0.017,0.028,0.006,0.006,0.028,0.022,0.022,0.0,0.006,0.006,0.044,0.022,0.022,0.033,0.006,0.011,0.011,0.022,0.011,0.028,0.017,0.022,0.022,0.006,0.0,0.006,0.0,0.006,0.006,0.017,0.006,0.0,0.0
2000-2009,0.103,0.095,0.103,0.0,0.0,0.0,0.063,0.0,0.016,0.056,0.0,0.056,0.032,0.0,0.048,0.0,0.008,0.008,0.0,0.008,0.008,0.016,0.024,0.0,0.016,0.032,0.04,0.032,0.024,0.016,0.016,0.016,0.032,0.024,0.0,0.0,0.008,0.024,0.0,0.0,0.016,0.016,0.008,0.008,0.008,0.0,0.0,0.008,0.0,0.016
2010-2019,0.204,0.145,0.099,0.0,0.0,0.0,0.072,0.0,0.007,0.039,0.0,0.046,0.053,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.02,0.007,0.0,0.0,0.013,0.0,0.0,0.039,0.02,0.007,0.007,0.02,0.0,0.0,0.033,0.02,0.0,0.013,0.033,0.0,0.007,0.013,0.007,0.0,0.0,0.0,0.0,0.0
2020-2029,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
