,0,1,2,3,4,5,6,7,8,9
1920-1929,4,1,0,4,1,2,2,8,0,1
1930-1939,7,1,0,1,0,1,2,8,0,0
1940-1949,54,17,1,11,11,18,16,33,0,2
1950-1959,49,21,0,13,9,14,9,33,1,1
1960-1969,106,86,0,82,74,84,93,98,3,14
1970-1979,72,279,0,218,177,198,185,173,1,39
1980-1989,35,311,0,225,186,221,216,203,2,19
1990-1999,8,313,0,279,240,244,239,201,0,32
2000-2009,5,277,0,235,203,217,201,172,2,19
2010-2019,3,263,0,220,177,156,184,148,0,11
2020-2029,0,4,0,5,4,4,5,5,0,0
Total,343,1573,1,1293,1082,1159,1152,1082,9,138
