,0,1,2,3,4
1920-1929,0,0,0,0,0
1930-1939,0,0,0,0,0
1940-1949,0,0,0,0,0
1950-1959,30,6,6,10,2
1960-1969,564,413,503,1369,232
1970-1979,1138,1129,1201,1804,475
1980-1989,1197,1531,1336,1232,594
1990-1999,902,801,1008,626,643
2000-2009,888,449,677,449,1363
2010-2019,403,243,333,224,788
2020-2029,17,14,14,6,61
Total,5139,4586,5078,5720,4158
