,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.185,0.556,0.111,0.037,0.111
1960-1969,0.444,0.183,0.163,0.075,0.134
1970-1979,0.314,0.198,0.209,0.083,0.196
1980-1989,0.209,0.203,0.227,0.101,0.26
1990-1999,0.157,0.227,0.253,0.162,0.201
2000-2009,0.117,0.232,0.177,0.356,0.117
2010-2019,0.113,0.202,0.167,0.396,0.122
2020-2029,0.054,0.152,0.125,0.545,0.125
Total,0.199,0.244,0.179,0.219,0.158
