,0,1,2,3,4
1920-1929,7,3,0,6,0
1930-1939,11,2,3,9,5
1940-1949,0,0,0,0,0
1950-1959,6,7,6,24,9
1960-1969,820,752,758,1788,336
1970-1979,1346,1735,1686,2113,734
1980-1989,1528,1939,1962,1625,925
1990-1999,1982,1579,1459,1383,1307
2000-2009,1635,661,942,649,1616
2010-2019,1308,752,1001,597,2049
2020-2029,20,5,20,8,66
Total,8663,7435,7837,8202,7047
