,0,1,2,3,4
1920-1929,27,20,22,5,1
1930-1939,27,26,14,6,1
1940-1949,4,0,3,0,0
1950-1959,33,26,4,18,4
1960-1969,2523,2679,1565,2391,557
1970-1979,4137,4636,4969,3717,781
1980-1989,5922,5588,8318,4497,1088
1990-1999,4769,4027,5031,4409,1639
2000-2009,3769,2981,3035,4786,2497
2010-2019,3960,3314,3545,7296,4620
2020-2029,97,109,111,184,127
Total,25268,23406,26617,27309,11315
