,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.0,0.439,0.028,0.271,0.196,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.028
1930-1939,0.0,0.457,0.05,0.271,0.127,0.0,0.0,0.005,0.0,0.005,0.023,0.0,0.005,0.023,0.005,0.014,0.0,0.0,0.0,0.018
1940-1949,0.0,0.402,0.027,0.258,0.184,0.0,0.0,0.008,0.0,0.0,0.031,0.0,0.0,0.031,0.0,0.008,0.0,0.0,0.0,0.051
1950-1959,0.0,0.329,0.035,0.244,0.223,0.0,0.0,0.014,0.0,0.007,0.028,0.0,0.004,0.074,0.0,0.004,0.0,0.0,0.0,0.039
1960-1969,0.0,0.288,0.028,0.255,0.182,0.0,0.0,0.019,0.0,0.007,0.059,0.0,0.009,0.108,0.002,0.007,0.0,0.0,0.0,0.035
1970-1979,0.0,0.257,0.02,0.243,0.213,0.0,0.0,0.024,0.0,0.007,0.068,0.0,0.03,0.101,0.003,0.0,0.0,0.0,0.0,0.034
1980-1989,0.0,0.229,0.016,0.167,0.172,0.0,0.0,0.021,0.0,0.005,0.078,0.0,0.026,0.182,0.052,0.0,0.0,0.0,0.0,0.052
1990-1999,0.0,0.244,0.012,0.22,0.171,0.0,0.0,0.012,0.0,0.024,0.061,0.012,0.024,0.159,0.024,0.012,0.0,0.0,0.0,0.024
2000-2009,0.0,0.283,0.057,0.17,0.151,0.0,0.0,0.019,0.0,0.0,0.057,0.0,0.038,0.151,0.038,0.019,0.0,0.0,0.0,0.019
2010-2019,0.0,0.636,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0
2020-2029,,,,,,,,,,,,,,,,,,,,
Total,0.0,0.326,0.029,0.241,0.184,0.0,0.0,0.015,0.0,0.006,0.047,0.001,0.012,0.088,0.009,0.006,0.0,0.0,0.0,0.036
