,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,421,53,235,118,0,0,4,0,5,28,0,1,16,0,3,0,0,0,29
1930-1939,0,413,84,268,144,0,0,4,0,4,16,0,7,23,1,4,0,0,0,28
1940-1949,0,358,47,204,124,0,0,3,0,7,24,1,3,22,0,3,0,0,0,25
1950-1959,0,187,38,141,138,1,0,5,0,1,26,0,5,42,3,0,0,0,0,33
1960-1969,0,214,32,174,199,0,0,14,0,5,41,2,9,125,1,0,0,0,0,35
1970-1979,0,95,11,93,88,0,0,7,0,3,26,0,12,51,3,7,0,0,0,26
1980-1989,0,56,8,33,41,0,0,8,0,4,17,0,6,23,3,0,0,0,0,14
1990-1999,0,32,6,28,38,0,0,0,0,2,10,0,5,9,8,1,0,0,0,7
2000-2009,0,42,4,21,32,0,0,2,0,0,7,2,6,10,3,1,0,0,0,4
2010-2019,0,15,2,8,4,0,0,2,0,0,4,0,1,6,4,0,0,0,0,3
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,1833,285,1205,926,1,0,49,0,31,199,5,55,327,26,19,0,0,0,204
