,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,3,2,0,4,0,0,1,1,4,0,0,0,2,2,0,3,3,0,0,4,3,0,0,0,1,1,0,3,3,2,3,1,2,4,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1970-1979,11,37,0,55,0,0,61,23,61,1,0,0,27,24,21,12,40,2,17,31,7,9,0,30,22,36,13,30,26,5,33,10,18,15,49,41,28,11,13,11,3,10,15,4,1,0,0,2,7,0
1980-1989,5,60,0,60,0,0,58,20,55,0,0,0,45,35,36,29,34,2,31,23,2,31,0,24,29,34,22,34,32,2,32,11,25,24,28,29,24,14,17,12,2,11,2,6,0,0,0,1,8,1
1990-1999,0,111,0,70,0,0,51,57,67,0,0,0,54,43,39,19,34,4,47,37,1,42,0,56,37,33,26,38,41,7,36,13,27,27,7,60,11,17,22,21,3,18,3,2,0,0,0,1,9,0
2000-2009,1,144,0,97,0,0,51,108,43,0,0,0,42,56,83,13,48,0,57,45,0,56,0,45,66,39,55,28,32,5,26,8,30,21,13,11,16,5,39,19,1,12,7,4,0,0,0,0,6,0
2010-2019,0,136,0,69,0,0,31,92,34,0,0,0,28,37,76,8,19,0,42,20,0,27,0,18,45,14,40,14,23,0,17,7,10,16,7,11,4,4,21,19,2,7,3,3,0,0,0,0,2,0
2020-2029,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Total,20,492,0,356,0,0,253,302,264,1,0,0,198,197,257,84,178,8,194,161,13,165,0,173,201,157,156,147,157,21,147,50,112,107,110,154,86,51,113,83,11,58,30,19,1,0,0,4,32,1
