,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1930-1939,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,16,2,0,7,0,0,14,2,6,3,0,0,2,3,2,0,1,0,0,1,2,0,0,0,1,2,1,0,7,1,7,4,0,0,4,1,2,2,0,6,0,1,0,1,1,0,0,0,0,0
1950-1959,29,5,0,8,0,0,17,6,1,6,0,0,4,3,1,2,4,5,0,6,15,3,0,3,1,2,0,9,27,0,4,3,2,0,6,1,6,18,1,7,1,0,0,6,0,0,0,2,0,1
1960-1969,14,22,0,30,0,0,65,14,43,6,1,0,24,13,3,9,28,6,10,18,12,6,0,4,11,22,6,18,37,1,25,14,24,17,26,20,30,29,9,18,6,15,7,8,2,0,0,4,6,2
1970-1979,13,64,0,80,0,1,69,31,78,1,0,0,45,41,15,25,51,4,23,40,8,18,0,17,15,39,16,38,28,9,57,24,38,26,29,37,54,25,30,29,2,18,13,8,1,0,0,5,2,0
1980-1989,4,94,0,76,0,0,66,38,72,0,0,0,45,51,39,34,39,1,39,25,0,29,0,49,44,38,21,33,32,9,39,23,37,29,28,32,16,7,34,19,3,7,12,9,1,0,0,0,8,0
1990-1999,0,82,0,58,0,0,49,47,41,0,0,0,29,35,20,28,26,0,34,27,2,34,0,34,26,25,19,21,25,7,18,9,14,34,13,25,12,8,17,9,4,9,6,3,0,0,0,0,4,0
2000-2009,0,131,0,70,0,0,50,93,30,0,0,0,50,53,40,23,26,1,59,31,0,39,0,38,35,28,49,24,19,0,11,6,24,30,14,10,7,7,19,6,2,8,6,4,0,0,0,0,2,0
2010-2019,0,68,0,28,0,0,13,34,15,0,0,0,15,21,45,4,10,0,28,19,0,30,0,8,7,8,21,15,9,1,3,2,2,15,3,5,2,1,12,7,0,5,2,1,0,0,0,1,0,0
2020-2029,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,79,469,0,359,0,1,345,266,288,16,1,0,214,220,167,125,186,17,194,168,39,159,0,153,141,164,133,158,185,29,164,85,141,151,124,131,129,97,122,102,18,63,47,40,5,0,0,12,22,3
