,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.174,0.043,0.0,0.043,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.043,0.0,0.0,0.13,0.043,0.0,0.0,0.0,0.043,0.087,0.0,0.043,0.0,0.0,0.0,0.043,0.0,0.043,0.0,0.0,0.043,0.043,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.35,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.147,0.018,0.0,0.067,0.0,0.0,0.086,0.0,0.018,0.018,0.0,0.0,0.031,0.012,0.0,0.0,0.037,0.0,0.0,0.037,0.043,0.018,0.0,0.006,0.012,0.018,0.012,0.025,0.037,0.0,0.074,0.025,0.037,0.0,0.012,0.0,0.006,0.129,0.006,0.025,0.0,0.006,0.006,0.018,0.0,0.0,0.0,0.006,0.006,0.0
1950-1959,0.093,0.027,0.0,0.053,0.0,0.0,0.127,0.013,0.02,0.02,0.0,0.0,0.027,0.02,0.02,0.007,0.033,0.013,0.02,0.02,0.027,0.007,0.0,0.007,0.0,0.033,0.02,0.013,0.087,0.0,0.013,0.027,0.027,0.0,0.027,0.013,0.033,0.067,0.007,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.013,0.007,0.0
1960-1969,0.044,0.042,0.0,0.059,0.0,0.0,0.08,0.022,0.067,0.009,0.0,0.0,0.038,0.019,0.012,0.006,0.034,0.006,0.022,0.031,0.027,0.025,0.0,0.016,0.016,0.033,0.008,0.033,0.052,0.003,0.047,0.027,0.022,0.017,0.031,0.011,0.028,0.036,0.006,0.017,0.003,0.014,0.017,0.008,0.003,0.0,0.0,0.005,0.005,0.0
1970-1979,0.004,0.056,0.0,0.07,0.0,0.002,0.065,0.027,0.068,0.002,0.0,0.0,0.029,0.038,0.015,0.017,0.048,0.004,0.025,0.027,0.007,0.024,0.0,0.02,0.013,0.041,0.016,0.034,0.033,0.004,0.043,0.017,0.034,0.018,0.031,0.031,0.033,0.025,0.022,0.026,0.003,0.008,0.01,0.005,0.0,0.0,0.0,0.001,0.004,0.001
1980-1989,0.002,0.083,0.0,0.066,0.0,0.0,0.064,0.033,0.068,0.001,0.0,0.0,0.042,0.038,0.028,0.023,0.033,0.003,0.023,0.026,0.003,0.03,0.0,0.037,0.027,0.033,0.016,0.032,0.025,0.002,0.039,0.011,0.038,0.023,0.023,0.029,0.019,0.011,0.018,0.018,0.003,0.013,0.006,0.005,0.001,0.0,0.0,0.0,0.005,0.0
1990-1999,0.001,0.1,0.0,0.079,0.0,0.0,0.043,0.071,0.035,0.0,0.0,0.0,0.042,0.039,0.039,0.016,0.037,0.001,0.035,0.027,0.0,0.037,0.0,0.042,0.035,0.031,0.022,0.025,0.024,0.008,0.021,0.012,0.026,0.046,0.017,0.03,0.007,0.004,0.021,0.006,0.003,0.009,0.003,0.003,0.0,0.0,0.0,0.0,0.002,0.0
2000-2009,0.001,0.144,0.0,0.075,0.0,0.0,0.036,0.085,0.041,0.001,0.0,0.0,0.035,0.038,0.056,0.011,0.029,0.0,0.035,0.034,0.0,0.031,0.0,0.031,0.055,0.022,0.041,0.019,0.018,0.004,0.008,0.005,0.02,0.027,0.017,0.008,0.008,0.003,0.017,0.02,0.001,0.014,0.01,0.002,0.0,0.0,0.0,0.0,0.002,0.0
2010-2019,0.0,0.147,0.0,0.066,0.0,0.0,0.028,0.096,0.016,0.0,0.0,0.0,0.04,0.034,0.066,0.004,0.031,0.0,0.038,0.032,0.001,0.061,0.0,0.029,0.036,0.022,0.057,0.028,0.014,0.001,0.015,0.013,0.018,0.022,0.01,0.009,0.003,0.005,0.02,0.015,0.003,0.012,0.004,0.001,0.0,0.0,0.0,0.0,0.001,0.0
2020-2029,0.0,0.148,0.0,0.074,0.0,0.0,0.037,0.111,0.0,0.0,0.0,0.0,0.037,0.037,0.037,0.0,0.0,0.0,0.037,0.037,0.0,0.111,0.0,0.0,0.0,0.037,0.0,0.0,0.037,0.0,0.0,0.0,0.037,0.037,0.0,0.037,0.037,0.0,0.037,0.037,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.011,0.096,0.0,0.07,0.0,0.0,0.053,0.056,0.046,0.002,0.0,0.0,0.037,0.035,0.036,0.013,0.035,0.002,0.029,0.029,0.006,0.034,0.0,0.03,0.03,0.03,0.027,0.028,0.027,0.004,0.028,0.013,0.027,0.026,0.021,0.021,0.016,0.016,0.018,0.017,0.002,0.011,0.007,0.004,0.001,0.0,0.0,0.001,0.003,0.0
