,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1930-1939,6,0,0,4,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,1,4,0,0,1,0,1,1,0,0,2,0,0,1,1,0,4,1,0,0,2,0,0
1940-1949,23,5,0,6,0,0,17,3,8,4,1,0,7,5,2,0,3,2,3,2,5,4,0,2,1,5,0,3,19,0,3,2,1,1,3,0,0,13,1,7,0,0,3,5,2,0,0,4,2,0
1950-1959,19,6,0,4,0,0,15,2,5,7,0,0,6,5,0,0,7,3,2,2,10,3,0,0,2,2,0,8,11,1,6,3,2,2,4,2,6,10,0,7,0,0,0,4,5,0,0,2,2,1
1960-1969,27,35,0,38,0,0,55,18,54,4,0,0,15,20,18,14,26,2,18,20,11,12,0,14,15,26,10,31,24,5,36,15,20,15,50,19,26,24,4,26,2,7,10,9,4,0,0,4,3,0
1970-1979,8,75,0,111,0,0,112,37,113,5,0,0,67,70,26,39,63,8,35,40,8,35,0,32,44,51,28,58,47,11,79,27,63,39,86,47,71,32,32,40,10,23,17,7,2,0,0,7,3,0
1980-1989,6,83,0,98,0,0,80,45,79,1,0,0,53,47,27,26,49,2,39,48,5,32,0,49,27,34,23,29,25,1,50,15,46,21,29,32,22,16,26,25,6,11,16,4,2,0,0,0,7,0
1990-1999,2,176,0,150,0,0,75,85,76,1,0,0,69,74,53,29,69,0,53,55,2,51,0,69,58,43,38,47,44,14,37,18,37,57,28,45,18,15,16,25,8,21,9,6,2,0,0,1,6,0
2000-2009,0,280,0,140,0,0,87,161,65,0,0,0,78,70,77,21,49,1,83,65,0,46,0,78,106,53,87,39,23,8,30,15,41,42,26,22,13,11,46,28,2,17,7,5,0,0,0,0,5,0
2010-2019,0,261,0,110,0,0,55,165,48,0,0,0,52,49,79,8,42,0,72,38,1,91,0,42,73,35,92,21,19,9,17,5,34,27,21,4,11,9,29,15,2,16,3,0,0,0,0,0,1,0
2020-2029,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Total,92,921,0,662,0,0,500,517,451,22,1,0,348,341,283,137,310,18,305,271,43,274,0,286,328,250,279,240,219,49,260,101,245,205,249,171,167,132,155,173,31,96,65,45,18,0,0,20,29,1
