,0,1,2,3,4,5,6,7,8,9
1920-1929,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0
1950-1959,1,0,0,0,1,0,0,0,0,0
1960-1969,2,2,1,4,11,0,3,2,12,2
1970-1979,7,3,0,6,4,2,1,4,6,3
1980-1989,10,11,2,13,11,2,3,4,12,4
1990-1999,30,21,2,12,13,3,4,15,13,8
2000-2009,55,64,0,0,2,9,1,22,23,8
2010-2019,28,42,0,0,3,3,1,15,10,4
2020-2029,2,2,0,0,0,0,0,0,2,0
Total,135,145,5,35,45,19,13,62,78,29
