,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.25,0.25,0.25,0.0,0.25
1960-1969,0.496,0.067,0.201,0.002,0.234
1970-1979,0.337,0.062,0.272,0.01,0.319
1980-1989,0.254,0.08,0.304,0.005,0.357
1990-1999,0.215,0.174,0.265,0.036,0.31
2000-2009,0.229,0.21,0.286,0.143,0.133
2010-2019,0.136,0.182,0.364,0.273,0.045
2020-2029,,,,,
Total,0.274,0.146,0.277,0.067,0.235
