,0,1,2,3,4
1920-1929,87,3,3,62,0
1930-1939,186,3,1,113,2
1940-1949,219,5,10,227,10
1950-1959,214,8,19,237,22
1960-1969,342,87,142,304,127
1970-1979,262,292,381,191,289
1980-1989,129,353,440,160,412
1990-1999,68,312,285,39,253
2000-2009,38,329,234,28,201
2010-2019,10,218,147,19,151
2020-2029,0,4,4,0,2
Total,1555,1614,1666,1380,1469
