,0,1,2,3,4
1920-1929,0.561,0.019,0.019,0.4,0.0
1930-1939,0.61,0.01,0.003,0.37,0.007
1940-1949,0.465,0.011,0.021,0.482,0.021
1950-1959,0.428,0.016,0.038,0.474,0.044
1960-1969,0.341,0.087,0.142,0.303,0.127
1970-1979,0.185,0.206,0.269,0.135,0.204
1980-1989,0.086,0.236,0.295,0.107,0.276
1990-1999,0.071,0.326,0.298,0.041,0.264
2000-2009,0.046,0.396,0.282,0.034,0.242
2010-2019,0.018,0.4,0.27,0.035,0.277
2020-2029,0.0,0.4,0.4,0.0,0.2
Total,0.202,0.21,0.217,0.18,0.191
