,0,1,2,3,4
1920-1929,0.4,0.019,0.561,0.0,0.019
1930-1939,0.37,0.01,0.61,0.007,0.003
1940-1949,0.482,0.011,0.465,0.021,0.021
1950-1959,0.474,0.016,0.428,0.044,0.038
1960-1969,0.303,0.087,0.341,0.127,0.142
1970-1979,0.135,0.206,0.185,0.204,0.269
1980-1989,0.107,0.236,0.086,0.276,0.295
1990-1999,0.041,0.326,0.071,0.264,0.298
2000-2009,0.034,0.396,0.046,0.242,0.282
2010-2019,0.035,0.4,0.018,0.277,0.27
2020-2029,0.0,0.4,0.0,0.2,0.4
Total,0.216,0.192,0.256,0.151,0.185
