,0,1,2,3,4
1920-1929,0.0,0.111,0.111,0.778,0.0
1930-1939,0.1,0.3,0.1,0.5,0.0
1940-1949,0.0,1.0,0.0,0.0,0.0
1950-1959,0.2,0.4,0.0,0.4,0.0
1960-1969,0.059,0.118,0.077,0.71,0.036
1970-1979,0.189,0.189,0.024,0.555,0.043
1980-1989,0.309,0.196,0.096,0.313,0.086
1990-1999,0.423,0.282,0.075,0.126,0.094
2000-2009,0.531,0.345,0.01,0.027,0.087
2010-2019,0.605,0.275,0.013,0.012,0.096
2020-2029,0.582,0.313,0.0,0.045,0.06
Total,0.273,0.321,0.046,0.315,0.046
