,0,1,2,3,4
1920-1929,0.05,0.559,0.252,0.075,0.063
1930-1939,0.052,0.453,0.346,0.085,0.065
1940-1949,0.074,0.405,0.353,0.098,0.069
1950-1959,0.115,0.319,0.329,0.142,0.095
1960-1969,0.207,0.237,0.263,0.164,0.13
1970-1979,0.275,0.141,0.17,0.227,0.187
1980-1989,0.269,0.108,0.161,0.236,0.227
1990-1999,0.21,0.08,0.104,0.308,0.298
2000-2009,0.201,0.059,0.074,0.25,0.417
2010-2019,0.226,0.054,0.07,0.212,0.438
2020-2029,0.293,0.038,0.071,0.071,0.527
Total,0.179,0.223,0.199,0.17,0.229
