,0,1,2,3,4
1920-1929,733,5753,2551,582,563
1930-1939,379,2467,2052,306,402
1940-1949,2365,9826,7286,1734,1907
1950-1959,7614,17315,14897,4329,5184
1960-1969,10941,15674,14863,7509,12362
1970-1979,13285,10616,11615,10752,17615
1980-1989,13132,5988,7308,13122,15052
1990-1999,10562,2863,4014,11342,9074
2000-2009,11666,2242,3872,16043,9785
2010-2019,4380,1088,1471,8022,3854
2020-2029,82,31,14,169,62
Total,75139,73863,69943,73910,75860
