,0,1,2,3,4
1920-1929,0.088,0.529,0.277,0.057,0.048
1930-1939,0.091,0.505,0.273,0.062,0.069
1940-1949,0.103,0.408,0.343,0.064,0.082
1950-1959,0.135,0.335,0.347,0.085,0.097
1960-1969,0.182,0.251,0.251,0.115,0.201
1970-1979,0.216,0.164,0.18,0.166,0.275
1980-1989,0.258,0.104,0.142,0.216,0.28
1990-1999,0.297,0.077,0.098,0.29,0.237
2000-2009,0.261,0.063,0.08,0.403,0.194
2010-2019,0.266,0.053,0.075,0.394,0.212
2020-2029,0.106,0.044,0.075,0.433,0.343
Total,0.218,0.181,0.179,0.209,0.212
