,0,1,2,3,4
1920-1929,3155,23484,10602,2657,2113
1930-1939,5037,26816,20469,3826,3068
1940-1949,5816,23949,20843,4105,4374
1950-1959,6093,13716,14143,4058,4923
1960-1969,12256,17681,19610,9701,15438
1970-1979,20481,12717,15304,16901,24748
1980-1989,14296,6527,9759,13779,16292
1990-1999,22079,5735,7438,21347,15030
2000-2009,20157,4737,5939,33705,16221
2010-2019,13383,3392,4431,27608,14249
2020-2029,13,7,13,97,54
Total,122766,138761,128551,137784,116510
