,0,1,2,3,4
1920-1929,0.048,0.529,0.277,0.088,0.057
1930-1939,0.069,0.505,0.273,0.091,0.062
1940-1949,0.082,0.408,0.343,0.103,0.064
1950-1959,0.097,0.335,0.347,0.135,0.085
1960-1969,0.201,0.251,0.251,0.182,0.115
1970-1979,0.275,0.164,0.18,0.216,0.166
1980-1989,0.28,0.104,0.142,0.258,0.216
1990-1999,0.237,0.077,0.098,0.297,0.29
2000-2009,0.194,0.063,0.08,0.261,0.403
2010-2019,0.212,0.053,0.075,0.266,0.394
2020-2029,0.343,0.044,0.075,0.106,0.433
Total,0.185,0.23,0.194,0.182,0.208
