,0,1,2,3,4
1920-1929,0.072,0.565,0.251,0.057,0.055
1930-1939,0.068,0.44,0.366,0.055,0.072
1940-1949,0.102,0.425,0.315,0.075,0.082
1950-1959,0.154,0.351,0.302,0.088,0.105
1960-1969,0.178,0.255,0.242,0.122,0.202
1970-1979,0.208,0.166,0.182,0.168,0.276
1980-1989,0.241,0.11,0.134,0.24,0.276
1990-1999,0.279,0.076,0.106,0.3,0.24
2000-2009,0.268,0.051,0.089,0.368,0.224
2010-2019,0.233,0.058,0.078,0.426,0.205
2020-2029,0.229,0.087,0.039,0.472,0.173
Total,0.185,0.235,0.191,0.216,0.174
