,0,1,2,3,4
1920-1929,0.075,0.559,0.252,0.063,0.05
1930-1939,0.085,0.453,0.346,0.065,0.052
1940-1949,0.098,0.405,0.353,0.069,0.074
1950-1959,0.142,0.319,0.329,0.095,0.115
1960-1969,0.164,0.237,0.263,0.13,0.207
1970-1979,0.227,0.141,0.17,0.187,0.275
1980-1989,0.236,0.108,0.161,0.227,0.269
1990-1999,0.308,0.08,0.104,0.298,0.21
2000-2009,0.25,0.059,0.074,0.417,0.201
2010-2019,0.212,0.054,0.07,0.438,0.226
2020-2029,0.071,0.038,0.071,0.527,0.293
Total,0.191,0.215,0.199,0.214,0.181
