,0,1,2,3,4,5,6,7,8,9
1920-1929,0.693,0.071,0.001,0.0,0.0,0.042,0.0,0.0,0.179,0.013
1930-1939,0.651,0.103,0.0,0.0,0.0,0.042,0.001,0.0,0.191,0.012
1940-1949,0.669,0.074,0.0,0.0,0.0,0.052,0.002,0.0,0.194,0.008
1950-1959,0.506,0.119,0.0,0.002,0.0,0.094,0.0,0.002,0.262,0.016
1960-1969,0.497,0.092,0.0,0.0,0.0,0.155,0.0,0.0,0.249,0.007
1970-1979,0.418,0.092,0.0,0.002,0.0,0.159,0.005,0.0,0.309,0.014
1980-1989,0.423,0.095,0.0,0.0,0.0,0.191,0.004,0.0,0.282,0.004
1990-1999,0.378,0.089,0.0,0.007,0.0,0.274,0.0,0.0,0.23,0.022
2000-2009,0.447,0.092,0.0,0.0,0.0,0.184,0.0,0.013,0.237,0.026
2010-2019,0.386,0.023,0.0,0.0,0.0,0.25,0.0,0.0,0.318,0.023
2020-2029,,,,,,,,,,
Total,0.565,0.092,0.0,0.001,0.0,0.1,0.001,0.0,0.229,0.012
