,0,1,2,3,4,5,6,7,8,9
1920-1929,0.013,0.0,0.08,0.739,0.046,0.122,0.0,0.0,0.0,0.0
1930-1939,0.032,0.0,0.161,0.613,0.022,0.172,0.0,0.0,0.0,0.0
1940-1949,0.003,0.003,0.081,0.692,0.056,0.162,0.0,0.0,0.0,0.003
1950-1959,0.011,0.0,0.1,0.593,0.078,0.214,0.001,0.0,0.0,0.003
1960-1969,0.009,0.0,0.088,0.505,0.15,0.248,0.0,0.0,0.0,0.0
1970-1979,0.023,0.0,0.072,0.452,0.193,0.259,0.0,0.0,0.0,0.0
1980-1989,0.021,0.0,0.077,0.454,0.18,0.268,0.0,0.0,0.0,0.0
1990-1999,0.019,0.0,0.087,0.317,0.212,0.346,0.0,0.0,0.0,0.019
2000-2009,0.019,0.0,0.113,0.34,0.283,0.226,0.0,0.0,0.0,0.019
2010-2019,0.0,0.0,0.083,0.417,0.167,0.333,0.0,0.0,0.0,0.0
2020-2029,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.0
Total,0.014,0.0,0.086,0.466,0.156,0.274,0.0,0.0,0.0,0.004
