,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.0,0.333,0.333,0.333,0.0
1960-1969,0.005,0.5,0.206,0.191,0.098
1970-1979,0.003,0.346,0.286,0.323,0.042
1980-1989,0.0,0.249,0.314,0.353,0.085
1990-1999,0.028,0.208,0.264,0.348,0.152
2000-2009,0.14,0.163,0.279,0.093,0.326
2010-2019,0.429,0.143,0.143,0.0,0.286
2020-2029,,,,,
Total,0.014,0.315,0.276,0.303,0.093
