,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.011,0.004,0.009,0.002,0.044,0.013,0.035,0.002,0.046,0.047,0.013,0.005,0.01,0.008,0.005,0.017,0.204,0.002,0.014,0.002,0.003,0.017,0.017,0.013,0.032,0.057,0.013,0.002,0.006,0.029,0.039,0.003,0.01,0.004,0.072,0.011,0.03,0.004,0.01,0.012,0.017,0.001,0.053,0.004,0.004,0.011,0.014,0.007,0.006,0.007
1930-1939,0.013,0.003,0.01,0.002,0.046,0.021,0.037,0.002,0.052,0.04,0.016,0.005,0.008,0.008,0.004,0.016,0.153,0.004,0.014,0.003,0.003,0.018,0.02,0.014,0.031,0.08,0.014,0.003,0.006,0.027,0.042,0.003,0.011,0.005,0.072,0.012,0.032,0.004,0.008,0.013,0.019,0.001,0.05,0.003,0.004,0.012,0.014,0.006,0.005,0.01
1940-1949,0.015,0.003,0.015,0.002,0.047,0.032,0.039,0.002,0.045,0.026,0.019,0.004,0.008,0.008,0.006,0.019,0.14,0.004,0.013,0.005,0.004,0.021,0.023,0.015,0.041,0.066,0.014,0.002,0.007,0.027,0.052,0.003,0.013,0.006,0.069,0.013,0.033,0.005,0.014,0.01,0.02,0.002,0.024,0.005,0.006,0.017,0.017,0.005,0.007,0.008
1950-1959,0.018,0.003,0.016,0.002,0.051,0.045,0.048,0.002,0.053,0.02,0.024,0.011,0.009,0.009,0.006,0.02,0.091,0.004,0.015,0.005,0.004,0.021,0.028,0.018,0.048,0.03,0.018,0.003,0.007,0.031,0.055,0.004,0.014,0.006,0.072,0.011,0.021,0.005,0.02,0.016,0.026,0.003,0.02,0.004,0.008,0.018,0.02,0.006,0.007,0.005
1960-1969,0.023,0.005,0.022,0.002,0.044,0.033,0.052,0.004,0.037,0.011,0.04,0.02,0.01,0.012,0.006,0.02,0.056,0.006,0.018,0.012,0.006,0.022,0.027,0.023,0.046,0.019,0.021,0.007,0.012,0.029,0.042,0.005,0.021,0.011,0.064,0.013,0.018,0.009,0.032,0.013,0.025,0.005,0.008,0.006,0.018,0.022,0.027,0.007,0.007,0.004
1970-1979,0.03,0.007,0.026,0.002,0.037,0.025,0.057,0.008,0.025,0.006,0.049,0.02,0.009,0.01,0.007,0.017,0.03,0.008,0.025,0.01,0.008,0.022,0.026,0.026,0.052,0.011,0.025,0.009,0.018,0.032,0.022,0.01,0.021,0.016,0.053,0.016,0.017,0.012,0.034,0.015,0.032,0.012,0.005,0.011,0.022,0.018,0.031,0.005,0.006,0.004
1980-1989,0.034,0.009,0.027,0.001,0.029,0.028,0.059,0.009,0.013,0.005,0.048,0.027,0.008,0.011,0.006,0.017,0.02,0.014,0.035,0.008,0.012,0.02,0.023,0.026,0.051,0.01,0.029,0.008,0.018,0.034,0.014,0.023,0.012,0.025,0.049,0.014,0.016,0.018,0.021,0.014,0.035,0.012,0.003,0.014,0.018,0.024,0.03,0.009,0.006,0.003
1990-1999,0.022,0.013,0.025,0.001,0.03,0.014,0.075,0.009,0.009,0.003,0.032,0.023,0.007,0.012,0.003,0.017,0.014,0.019,0.06,0.008,0.018,0.02,0.021,0.024,0.056,0.008,0.03,0.019,0.014,0.039,0.01,0.027,0.017,0.036,0.053,0.015,0.01,0.022,0.011,0.011,0.041,0.012,0.002,0.014,0.008,0.024,0.027,0.005,0.005,0.002
2000-2009,0.014,0.028,0.018,0.001,0.022,0.011,0.072,0.01,0.007,0.002,0.031,0.018,0.007,0.012,0.002,0.014,0.01,0.021,0.092,0.007,0.025,0.02,0.015,0.023,0.048,0.006,0.032,0.017,0.015,0.04,0.009,0.026,0.011,0.058,0.047,0.011,0.008,0.028,0.009,0.006,0.037,0.004,0.002,0.032,0.009,0.022,0.029,0.005,0.004,0.001
2010-2019,0.013,0.029,0.022,0.001,0.018,0.01,0.063,0.008,0.006,0.002,0.027,0.007,0.006,0.013,0.002,0.015,0.01,0.041,0.102,0.008,0.026,0.023,0.014,0.023,0.04,0.006,0.028,0.011,0.013,0.037,0.008,0.015,0.009,0.069,0.044,0.011,0.007,0.036,0.007,0.005,0.039,0.002,0.002,0.056,0.007,0.024,0.024,0.006,0.003,0.002
2020-2029,0.021,0.033,0.022,0.0,0.019,0.016,0.036,0.007,0.006,0.004,0.037,0.0,0.005,0.016,0.008,0.011,0.011,0.021,0.107,0.004,0.078,0.017,0.008,0.01,0.047,0.011,0.017,0.003,0.009,0.027,0.002,0.001,0.02,0.051,0.022,0.006,0.003,0.058,0.004,0.005,0.049,0.003,0.001,0.121,0.005,0.02,0.012,0.003,0.004,0.001
Total,0.019,0.012,0.019,0.001,0.035,0.022,0.052,0.006,0.027,0.015,0.031,0.013,0.008,0.011,0.005,0.017,0.067,0.013,0.045,0.007,0.017,0.02,0.02,0.02,0.045,0.028,0.022,0.008,0.011,0.032,0.027,0.011,0.014,0.026,0.056,0.012,0.018,0.018,0.016,0.011,0.031,0.005,0.016,0.024,0.01,0.019,0.022,0.006,0.005,0.004
