,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.011,0.001,0.003,0.001,0.023,0.008,0.021,0.028,0.064,0.047,0.023,0.026,0.007,0.002,0.022,0.019,0.104,0.002,0.012,0.008,0.001,0.004,0.045,0.025,0.008,0.008,0.023,0.001,0.015,0.012,0.05,0.001,0.005,0.005,0.064,0.003,0.03,0.003,0.003,0.004,0.012,0.003,0.213,0.009,0.0,0.006,0.003,0.011,0.001,0.001
1930-1939,0.006,0.009,0.01,0.0,0.054,0.027,0.049,0.005,0.08,0.035,0.024,0.004,0.004,0.012,0.004,0.012,0.12,0.001,0.012,0.001,0.001,0.022,0.026,0.009,0.02,0.031,0.018,0.002,0.002,0.008,0.046,0.0,0.008,0.002,0.05,0.003,0.006,0.007,0.017,0.009,0.024,0.001,0.172,0.001,0.001,0.026,0.008,0.001,0.006,0.007
1940-1949,0.058,0.004,0.01,0.001,0.04,0.008,0.046,0.002,0.025,0.019,0.027,0.005,0.003,0.007,0.006,0.01,0.123,0.005,0.023,0.005,0.002,0.028,0.032,0.016,0.037,0.027,0.018,0.003,0.013,0.024,0.055,0.006,0.007,0.003,0.069,0.013,0.096,0.006,0.016,0.004,0.014,0.002,0.039,0.003,0.002,0.011,0.019,0.001,0.005,0.005
1950-1959,0.016,0.004,0.014,0.002,0.051,0.027,0.046,0.007,0.029,0.013,0.023,0.012,0.01,0.009,0.007,0.032,0.093,0.005,0.019,0.006,0.007,0.025,0.024,0.023,0.039,0.025,0.017,0.005,0.004,0.022,0.062,0.004,0.022,0.012,0.077,0.009,0.021,0.006,0.039,0.009,0.023,0.004,0.026,0.003,0.009,0.014,0.02,0.007,0.008,0.004
1960-1969,0.031,0.004,0.032,0.003,0.045,0.019,0.048,0.005,0.019,0.011,0.037,0.027,0.009,0.011,0.009,0.016,0.054,0.005,0.019,0.014,0.007,0.025,0.024,0.023,0.049,0.015,0.023,0.012,0.02,0.029,0.043,0.007,0.021,0.01,0.055,0.01,0.02,0.008,0.053,0.015,0.022,0.007,0.008,0.006,0.011,0.019,0.026,0.004,0.008,0.004
1970-1979,0.039,0.009,0.027,0.004,0.036,0.014,0.055,0.019,0.012,0.005,0.05,0.025,0.01,0.011,0.009,0.017,0.024,0.008,0.026,0.011,0.015,0.021,0.028,0.021,0.044,0.012,0.025,0.017,0.02,0.032,0.022,0.015,0.025,0.017,0.05,0.012,0.012,0.012,0.048,0.015,0.027,0.013,0.006,0.007,0.015,0.016,0.029,0.006,0.006,0.004
1980-1989,0.029,0.01,0.029,0.001,0.027,0.017,0.059,0.016,0.009,0.005,0.048,0.026,0.007,0.011,0.005,0.017,0.018,0.01,0.039,0.011,0.025,0.02,0.022,0.027,0.054,0.009,0.031,0.015,0.023,0.027,0.015,0.021,0.012,0.022,0.055,0.014,0.012,0.016,0.027,0.013,0.034,0.013,0.003,0.014,0.01,0.026,0.033,0.005,0.007,0.002
1990-1999,0.021,0.014,0.027,0.001,0.029,0.01,0.073,0.012,0.007,0.003,0.04,0.023,0.006,0.011,0.003,0.015,0.012,0.013,0.061,0.006,0.019,0.022,0.019,0.024,0.05,0.008,0.031,0.021,0.015,0.035,0.01,0.023,0.016,0.037,0.049,0.013,0.011,0.023,0.013,0.01,0.037,0.02,0.002,0.029,0.008,0.03,0.028,0.003,0.005,0.001
2000-2009,0.014,0.032,0.022,0.001,0.021,0.01,0.076,0.019,0.006,0.002,0.03,0.015,0.006,0.012,0.002,0.014,0.011,0.018,0.096,0.006,0.032,0.02,0.014,0.022,0.049,0.006,0.031,0.018,0.014,0.033,0.008,0.02,0.011,0.06,0.046,0.01,0.008,0.028,0.009,0.006,0.037,0.005,0.002,0.034,0.007,0.021,0.027,0.004,0.004,0.001
2010-2019,0.013,0.043,0.019,0.001,0.016,0.01,0.062,0.022,0.005,0.002,0.026,0.008,0.006,0.012,0.002,0.016,0.01,0.025,0.108,0.005,0.033,0.021,0.013,0.022,0.046,0.008,0.026,0.015,0.013,0.033,0.008,0.015,0.009,0.072,0.041,0.009,0.007,0.037,0.007,0.006,0.038,0.003,0.003,0.038,0.008,0.024,0.029,0.003,0.004,0.001
2020-2029,0.008,0.03,0.018,0.0,0.005,0.016,0.064,0.034,0.002,0.0,0.034,0.002,0.003,0.018,0.0,0.023,0.013,0.011,0.067,0.013,0.031,0.02,0.007,0.009,0.036,0.0,0.031,0.02,0.011,0.048,0.0,0.001,0.012,0.067,0.027,0.001,0.014,0.03,0.014,0.002,0.05,0.0,0.0,0.108,0.001,0.075,0.026,0.0,0.0,0.0
Total,0.022,0.015,0.019,0.001,0.032,0.015,0.054,0.015,0.023,0.013,0.033,0.016,0.006,0.011,0.006,0.017,0.053,0.009,0.044,0.008,0.016,0.021,0.023,0.02,0.039,0.013,0.025,0.012,0.014,0.027,0.029,0.01,0.013,0.028,0.053,0.009,0.022,0.016,0.022,0.008,0.029,0.006,0.043,0.023,0.006,0.024,0.023,0.004,0.005,0.003
