,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.05,0.023,0.001,0.001,0.001,0.023,0.001,0.003,0.047,0.045,0.064,0.019,0.0,0.003,0.011,0.006,0.011,0.004,0.001,0.213,0.008,0.004,0.001,0.008,0.021,0.003,0.007,0.005,0.005,0.008,0.008,0.025,0.012,0.028,0.002,0.003,0.023,0.012,0.03,0.012,0.002,0.003,0.026,0.022,0.064,0.015,0.104,0.009,0.001,0.003
1930-1939,0.046,0.018,0.002,0.007,0.001,0.054,0.0,0.017,0.035,0.026,0.08,0.012,0.001,0.001,0.001,0.026,0.006,0.022,0.009,0.172,0.02,0.009,0.0,0.031,0.049,0.01,0.004,0.002,0.008,0.001,0.027,0.009,0.008,0.005,0.001,0.007,0.024,0.012,0.006,0.024,0.012,0.003,0.004,0.004,0.05,0.002,0.12,0.001,0.006,0.008
1940-1949,0.055,0.018,0.003,0.005,0.002,0.04,0.001,0.016,0.019,0.032,0.025,0.01,0.002,0.002,0.001,0.011,0.058,0.028,0.004,0.039,0.037,0.004,0.006,0.027,0.046,0.01,0.003,0.003,0.007,0.005,0.008,0.016,0.024,0.002,0.005,0.006,0.027,0.023,0.096,0.014,0.007,0.013,0.005,0.006,0.069,0.013,0.123,0.003,0.005,0.019
1950-1959,0.062,0.017,0.005,0.004,0.007,0.051,0.002,0.039,0.013,0.024,0.029,0.032,0.009,0.004,0.007,0.014,0.016,0.025,0.004,0.026,0.039,0.009,0.004,0.025,0.046,0.014,0.01,0.012,0.022,0.006,0.027,0.023,0.022,0.007,0.005,0.006,0.023,0.019,0.021,0.023,0.009,0.009,0.012,0.007,0.077,0.004,0.093,0.003,0.008,0.02
1960-1969,0.043,0.023,0.012,0.004,0.007,0.045,0.003,0.053,0.011,0.024,0.019,0.016,0.011,0.007,0.004,0.019,0.031,0.025,0.004,0.008,0.049,0.015,0.007,0.015,0.048,0.032,0.009,0.01,0.021,0.014,0.019,0.023,0.029,0.005,0.005,0.008,0.037,0.019,0.02,0.022,0.011,0.01,0.027,0.009,0.055,0.02,0.054,0.006,0.008,0.026
1970-1979,0.022,0.025,0.017,0.004,0.015,0.036,0.004,0.048,0.005,0.028,0.012,0.017,0.015,0.013,0.006,0.016,0.039,0.021,0.009,0.006,0.044,0.015,0.015,0.012,0.055,0.027,0.01,0.017,0.025,0.011,0.014,0.021,0.032,0.019,0.008,0.012,0.05,0.026,0.012,0.027,0.011,0.012,0.025,0.009,0.05,0.02,0.024,0.007,0.006,0.029
1980-1989,0.015,0.031,0.015,0.002,0.025,0.027,0.001,0.027,0.005,0.022,0.009,0.017,0.01,0.013,0.005,0.026,0.029,0.02,0.01,0.003,0.054,0.013,0.021,0.009,0.059,0.029,0.007,0.022,0.012,0.011,0.017,0.027,0.027,0.016,0.01,0.016,0.048,0.039,0.012,0.034,0.011,0.014,0.026,0.005,0.055,0.023,0.018,0.014,0.007,0.033
1990-1999,0.01,0.031,0.021,0.001,0.019,0.029,0.001,0.013,0.003,0.019,0.007,0.015,0.008,0.02,0.003,0.03,0.021,0.022,0.014,0.002,0.05,0.01,0.023,0.008,0.073,0.027,0.006,0.037,0.016,0.006,0.01,0.024,0.035,0.012,0.013,0.023,0.04,0.061,0.011,0.037,0.011,0.013,0.023,0.003,0.049,0.015,0.012,0.029,0.005,0.028
2000-2009,0.008,0.031,0.018,0.001,0.032,0.021,0.001,0.009,0.002,0.014,0.006,0.014,0.007,0.005,0.004,0.021,0.014,0.02,0.032,0.002,0.049,0.006,0.02,0.006,0.076,0.022,0.006,0.06,0.011,0.006,0.01,0.022,0.033,0.019,0.018,0.028,0.03,0.096,0.008,0.037,0.012,0.01,0.015,0.002,0.046,0.014,0.011,0.034,0.004,0.027
2010-2019,0.008,0.026,0.015,0.001,0.033,0.016,0.001,0.007,0.002,0.013,0.005,0.016,0.008,0.003,0.003,0.024,0.013,0.021,0.043,0.003,0.046,0.006,0.015,0.008,0.062,0.019,0.006,0.072,0.009,0.005,0.01,0.022,0.033,0.022,0.025,0.037,0.026,0.108,0.007,0.038,0.012,0.009,0.008,0.002,0.041,0.013,0.01,0.038,0.004,0.029
2020-2029,0.0,0.031,0.02,0.0,0.031,0.005,0.0,0.014,0.0,0.007,0.002,0.023,0.001,0.0,0.0,0.075,0.008,0.02,0.03,0.0,0.036,0.002,0.001,0.0,0.064,0.018,0.003,0.067,0.012,0.013,0.016,0.009,0.048,0.034,0.011,0.03,0.034,0.067,0.014,0.05,0.018,0.001,0.002,0.0,0.027,0.011,0.013,0.108,0.0,0.026
Total,0.014,0.029,0.017,0.002,0.024,0.027,0.002,0.019,0.004,0.018,0.009,0.016,0.009,0.01,0.004,0.024,0.022,0.021,0.022,0.005,0.049,0.009,0.018,0.009,0.066,0.025,0.007,0.042,0.014,0.008,0.013,0.023,0.032,0.016,0.015,0.023,0.037,0.067,0.011,0.034,0.011,0.011,0.019,0.004,0.049,0.016,0.019,0.025,0.005,0.028
