,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,4497,1482,254,794,305,5125,183,1155,5417,1984,5311,2005,494,161,752,1234,1264,1932,418,6120,3696,1392,290,6572,4018,1065,1193,497,1104,249,1499,1463,3317,245,279,452,1493,1581,3512,1929,906,1270,572,585,8339,667,23533,458,660,1588
1930-1939,6162,2056,389,1434,443,6839,225,1255,5922,2922,7673,2354,647,208,946,1825,1919,2678,513,7451,4656,1971,442,11842,5530,1554,1190,689,1588,467,3087,2043,4044,274,555,662,2368,2001,4769,2787,1142,1755,776,583,10680,827,22664,472,806,2126
1940-1949,7582,2038,329,1121,535,6862,265,2029,3845,3425,6630,2821,864,225,791,2502,2144,3074,487,3586,6034,1504,411,9690,5707,2186,1151,875,1921,684,4680,2231,4025,251,621,762,2787,1927,4863,2919,1163,1974,658,866,10205,985,20560,714,1015,2546
1950-1959,8080,2667,429,772,541,7459,355,2875,2933,4093,7780,2874,1236,454,862,2698,2633,3080,511,2971,7022,2323,529,4415,7004,2405,1343,946,2065,714,6638,2665,4500,307,645,725,3503,2202,3062,3829,1318,1568,1614,952,10588,1079,13428,583,1018,2970
1960-1969,9426,4708,1567,932,1321,10058,457,7344,2460,6060,8422,4437,3965,1228,1494,5059,5178,5085,1171,1734,10308,2901,1038,4243,11858,5030,2218,2421,4792,2699,7441,5187,6552,880,1253,2113,9054,4171,4114,5749,2782,2937,4518,1466,14383,2670,12606,1272,1544,6105
1970-1979,5888,6690,2313,977,2076,9993,450,9032,1692,7068,6840,4646,5903,3282,1470,4950,8133,5866,1973,1329,13939,3998,2664,2932,15209,7064,2551,4397,5583,2786,6602,7078,8660,2239,2073,3122,13210,6679,4468,8603,2818,4222,5320,2014,14257,4880,8081,2825,1578,8462
1980-1989,2925,5836,1694,587,2525,5989,298,4347,978,4757,2691,3428,3655,2338,1921,4803,6898,4019,1748,585,10317,2946,4597,1955,11890,5454,1575,5115,2503,1680,5636,5278,6988,1762,2818,3703,9831,7131,3270,7104,2325,2856,5572,1132,9946,3599,4159,2827,1164,6086
1990-1999,1846,5607,3590,280,3282,5677,190,2074,624,4005,1764,3148,1556,2310,1014,4522,4075,3710,2344,465,10436,2105,5068,1515,13896,4701,1341,6692,3227,1455,2644,4416,7359,1626,3540,4049,6043,11097,1940,7695,2195,2738,4217,504,9899,2591,2683,2690,870,5032
2000-2009,1674,6153,3189,152,4851,4175,237,1778,451,2830,1363,2663,1711,813,977,4274,2777,3880,5318,480,9179,1158,4945,1202,13814,3476,1303,11109,2050,1314,2092,4404,7760,1908,3972,5416,6040,17736,1584,7204,2236,2178,3436,475,9115,2926,1966,6114,808,5602
2010-2019,1236,4333,1748,264,4015,2754,114,1130,311,2156,998,2327,1067,384,992,3770,2005,3554,4443,345,6156,814,2304,1011,9798,3357,976,10808,1473,1211,1586,3593,5704,1259,6446,5583,4143,15903,1105,6056,2087,1674,1130,329,6855,1992,1510,8761,490,3781
2020-2029,5,42,7,3,191,46,0,11,10,19,14,27,12,7,8,48,51,42,81,3,114,13,2,26,87,53,12,125,48,10,40,25,67,16,51,142,91,262,8,119,38,14,1,19,55,21,26,296,10,30
Total,49321,41612,15509,7316,20085,64977,2774,33030,24643,39319,49486,30730,21110,11410,11227,35685,37077,36920,19007,25069,81857,21125,22290,45403,98811,36345,14853,43674,26354,13269,41945,38383,58976,10767,22253,26729,58563,70690,32695,53994,19010,23186,27814,8925,104322,22237,111216,27012,9963,44328
