,0,1,2,3,4
1920-1929,0.054,0.306,0.38,0.182,0.077
1930-1939,0.05,0.195,0.314,0.376,0.065
1940-1949,0.033,0.2,0.1,0.233,0.433
1950-1959,0.086,0.511,0.102,0.234,0.068
1960-1969,0.062,0.477,0.152,0.16,0.149
1970-1979,0.073,0.296,0.242,0.177,0.211
1980-1989,0.096,0.205,0.277,0.197,0.225
1990-1999,0.175,0.163,0.199,0.269,0.193
2000-2009,0.277,0.111,0.131,0.305,0.176
2010-2019,0.365,0.077,0.125,0.261,0.171
2020-2029,0.372,0.051,0.136,0.274,0.167
Total,0.15,0.236,0.196,0.242,0.176
