,0,1,2,3,4
1920-1929,60,63,267,115,276
1930-1939,62,55,379,66,273
1940-1949,277,321,620,256,928
1950-1959,838,793,1874,936,1807
1960-1969,2535,2402,3595,3584,3363
1970-1979,5678,6150,4774,8986,4600
1980-1989,10778,12261,6643,13356,5519
1990-1999,17034,22436,8053,18703,7170
2000-2009,16639,27109,6565,20416,5761
2010-2019,11217,18622,4697,14010,3319
2020-2029,59,175,53,232,24
Total,65177,90387,37520,80660,33040
