,0,1,2,3,4
1920-1929,0.22,0.071,0.519,0.083,0.107
1930-1939,0.364,0.088,0.363,0.106,0.08
1940-1949,0.316,0.111,0.363,0.097,0.113
1950-1959,0.299,0.105,0.341,0.118,0.137
1960-1969,0.234,0.152,0.264,0.191,0.159
1970-1979,0.184,0.204,0.181,0.242,0.189
1980-1989,0.133,0.239,0.132,0.258,0.239
1990-1999,0.122,0.267,0.106,0.25,0.255
2000-2009,0.106,0.3,0.08,0.252,0.262
2010-2019,0.093,0.322,0.079,0.23,0.276
2020-2029,0.074,0.432,0.2,0.253,0.042
Total,0.192,0.2,0.208,0.205,0.195
