,0,1,2,3,4
1920-1929,0.075,0.095,0.268,0.479,0.083
1930-1939,0.07,0.092,0.337,0.407,0.095
1940-1949,0.1,0.107,0.303,0.387,0.102
1950-1959,0.115,0.131,0.329,0.311,0.114
1960-1969,0.177,0.149,0.264,0.259,0.152
1970-1979,0.253,0.192,0.176,0.183,0.196
1980-1989,0.248,0.223,0.16,0.142,0.227
1990-1999,0.247,0.258,0.108,0.1,0.287
2000-2009,0.236,0.262,0.107,0.087,0.308
2010-2019,0.251,0.245,0.096,0.08,0.329
2020-2029,0.272,0.176,0.066,0.074,0.412
Total,0.186,0.176,0.201,0.228,0.209
