,0,1,2,3,4
1920-1929,2965,1026,5304,860,1041
1930-1939,5657,1418,5912,1182,1589
1940-1949,5273,1596,5592,1581,1701
1950-1959,3580,1276,3495,1508,1512
1960-1969,5001,3053,4550,4265,3148
1970-1979,4050,4877,3980,6125,4827
1980-1989,2657,3723,1956,4221,3585
1990-1999,2209,5237,2258,4306,5346
2000-2009,2028,6924,2013,4989,5569
2010-2019,1386,5648,1313,4177,4204
2020-2029,1,13,5,23,9
Total,34807,34791,36378,33237,32531
