,0,1,2,3,4
1920-1929,499,128,667,123,160
1930-1939,932,278,1308,285,334
1940-1949,1688,386,1779,411,545
1950-1959,1710,632,1538,608,673
1960-1969,2471,1446,2665,2120,1626
1970-1979,2495,2827,2599,3798,2770
1980-1989,2252,3432,2080,4060,3454
1990-1999,1063,2650,1090,2311,2752
2000-2009,797,2920,736,1932,2212
2010-2019,511,1687,463,1397,1569
2020-2029,15,28,4,37,21
Total,14433,16414,14929,17082,16116
