,0,1,2,3,4
1920-1929,596,193,1406,226,290
1930-1939,540,130,538,157,118
1940-1949,1930,678,2221,594,689
1950-1959,3925,1377,4485,1553,1795
1960-1969,3817,2489,4323,3125,2591
1970-1979,3120,3459,3069,4101,3198
1980-1989,1914,3456,1901,3718,3446
1990-1999,1243,2714,1072,2536,2587
2000-2009,1222,3476,930,2924,3030
2010-2019,464,1609,394,1150,1380
2020-2029,7,41,19,24,4
Total,18778,19622,20358,20108,19128
