,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,1,0,0,10,13,14,1,10,7,2,6,0,1,10,1,14,10,11,10,12,8,0,5,7,6,3,1,3,4,1,3,1,6,1,2,3,0,1,1,0,0,1,2,2,3,1,0,3,0,3
1970-1979,1,0,1,33,23,29,0,30,20,6,13,0,0,25,2,16,21,19,5,14,15,3,14,8,15,6,2,6,5,1,4,7,7,0,4,5,0,0,1,3,1,2,7,1,1,1,2,3,1,1
1980-1989,1,0,0,30,18,18,2,15,18,3,12,2,1,16,2,14,14,15,9,17,10,2,6,16,14,14,3,6,6,2,5,7,9,1,4,7,0,1,4,7,2,6,3,1,3,3,0,1,2,2
1990-1999,0,1,0,6,10,9,2,6,10,8,8,0,0,4,1,4,5,3,12,6,6,0,6,4,7,3,4,6,3,1,3,6,3,3,0,2,0,1,1,6,2,3,1,1,2,5,1,3,0,0
2000-2009,1,1,0,0,0,1,0,0,1,3,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,2,2,1,1,2,2,3,0,0,0,1,0,2,1,3,3,1,0,0,0,0,0,2,0
2010-2019,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,4,3,1,79,64,71,7,62,56,22,40,3,3,57,7,49,51,48,37,49,39,5,33,36,43,27,13,23,19,6,17,23,28,5,10,17,1,4,9,17,8,15,14,5,9,10,3,10,5,6
