,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-1969,0.006,0.012,0.0,0.025,0.006,0.012,0.006,0.075,0.05,0.056,0.0,0.019,0.044,0.019,0.0,0.05,0.05,0.025,0.006,0.0,0.0,0.0,0.038,0.0,0.038,0.006,0.0,0.012,0.019,0.006,0.038,0.0,0.025,0.0,0.025,0.006,0.0,0.006,0.038,0.05,0.0,0.006,0.012,0.012,0.025,0.025,0.1,0.031,0.019,0.0
1970-1979,0.013,0.003,0.003,0.003,0.0,0.003,0.013,0.07,0.05,0.033,0.0,0.007,0.057,0.02,0.003,0.047,0.033,0.043,0.0,0.0,0.0,0.0,0.084,0.003,0.05,0.003,0.003,0.007,0.037,0.013,0.027,0.0,0.04,0.003,0.047,0.027,0.003,0.01,0.027,0.043,0.007,0.0,0.003,0.013,0.007,0.017,0.07,0.013,0.02,0.017
1980-1989,0.008,0.0,0.0,0.0,0.0,0.013,0.008,0.061,0.053,0.029,0.003,0.016,0.064,0.037,0.011,0.045,0.019,0.067,0.0,0.003,0.008,0.0,0.024,0.003,0.053,0.003,0.0,0.005,0.053,0.019,0.027,0.008,0.043,0.008,0.045,0.013,0.0,0.008,0.027,0.04,0.0,0.003,0.005,0.016,0.019,0.032,0.061,0.016,0.013,0.008
1990-1999,0.008,0.0,0.008,0.0,0.008,0.0,0.0,0.038,0.023,0.038,0.0,0.068,0.045,0.03,0.008,0.053,0.023,0.023,0.015,0.008,0.008,0.015,0.015,0.008,0.053,0.008,0.0,0.0,0.023,0.068,0.023,0.015,0.061,0.023,0.008,0.008,0.008,0.015,0.008,0.023,0.008,0.0,0.023,0.015,0.015,0.03,0.053,0.03,0.038,0.008
2000-2009,0.065,0.0,0.0,0.032,0.032,0.0,0.0,0.0,0.0,0.065,0.0,0.065,0.0,0.032,0.0,0.097,0.0,0.0,0.0,0.0,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.032,0.032,0.0,0.065,0.032,0.065,0.0,0.0,0.032,0.0,0.0,0.0,0.032,0.065,0.0,0.065,0.032,0.0,0.065,0.0
2010-2019,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,0.017,0.003,0.002,0.01,0.008,0.022,0.005,0.041,0.029,0.037,0.0,0.046,0.035,0.04,0.004,0.065,0.037,0.026,0.004,0.002,0.008,0.003,0.032,0.019,0.032,0.003,0.001,0.009,0.022,0.034,0.041,0.009,0.028,0.016,0.026,0.02,0.002,0.007,0.022,0.026,0.002,0.018,0.013,0.037,0.011,0.028,0.053,0.015,0.026,0.005
