,0,1,2,3,4
1920-1929,0.021,0.008,0.207,0.763,0.0
1930-1939,0.029,0.01,0.228,0.732,0.001
1940-1949,0.029,0.009,0.194,0.768,0.0
1950-1959,0.047,0.011,0.276,0.665,0.002
1960-1969,0.064,0.015,0.291,0.628,0.002
1970-1979,0.067,0.018,0.261,0.655,0.0
1980-1989,0.093,0.016,0.264,0.624,0.004
1990-1999,0.108,0.016,0.335,0.54,0.001
2000-2009,0.078,0.024,0.335,0.559,0.003
2010-2019,0.079,0.016,0.291,0.614,0.0
2020-2029,0.0,0.0,0.167,0.833,0.0
Total,0.056,0.013,0.259,0.671,0.001
