,0,1,2,3,4
1920-1929,16,9,4,5,0
1930-1939,7,15,2,0,1
1940-1949,0,0,0,0,0
1950-1959,33,26,4,18,4
1960-1969,1603,1827,1073,1498,356
1970-1979,2649,3029,3108,2482,515
1980-1989,3269,2837,3978,2203,528
1990-1999,2452,2028,2203,2143,818
2000-2009,1802,1447,1257,2250,1211
2010-2019,1791,1361,1370,2870,2261
2020-2029,54,62,56,57,77
Total,13676,12641,13055,13526,5771
