,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1,1,0,0,2,6,0,6,5,24,0,31,5,30,11,4,0,0,1,0,24,5,3,1,9,2,29,1,13,0,0,8,8,6,0,0,0,1,4,3,9,0,24,1,9,0,6,1,0,3
1930-1939,3,0,0,5,17,8,4,2,0,42,4,26,1,28,12,4,2,0,10,3,29,8,2,2,3,2,14,0,16,1,0,3,6,9,0,0,0,2,11,2,23,0,8,0,0,1,14,4,2,5
1940-1949,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,3,3,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0
1950-1959,7,1,0,0,0,8,2,5,2,29,0,14,17,40,8,4,0,0,16,9,21,12,0,0,5,19,18,0,1,5,0,15,4,9,0,9,0,5,0,0,7,1,16,2,2,5,6,0,0,1
1960-1969,302,311,229,135,435,974,439,127,79,1388,190,1787,1571,3576,1591,505,321,1163,2351,410,1732,1318,107,139,249,1303,2488,223,729,441,257,1726,371,1186,50,428,201,290,189,679,1001,281,920,81,779,148,1193,698,260,213
1970-1979,815,571,191,266,1141,2036,933,508,235,2198,530,2713,1186,6409,3154,1045,1038,412,3187,870,3756,3454,318,210,808,2674,5362,730,1825,958,191,1428,1138,3024,153,745,187,393,420,923,1577,909,2910,154,1869,464,1898,1495,533,472
1980-1989,1150,798,258,572,1941,2868,1189,1235,431,3021,1182,3106,925,8830,4909,1698,1273,164,3543,1424,5159,5423,356,363,1063,3322,6348,1088,2372,1183,206,1510,2288,4127,145,1005,189,813,519,1469,1699,1149,4408,223,3333,601,3069,2622,575,596
1990-1999,1037,1347,153,919,1712,2786,929,804,297,2517,991,2490,944,6691,5357,2306,764,106,2058,1311,3918,3909,358,422,622,2502,4383,834,1811,828,252,981,1016,2740,232,1061,204,1124,65,1091,1389,565,2601,270,1686,654,2987,1331,561,635
2000-2009,916,1790,83,1305,1663,2532,649,721,421,2553,531,2287,543,4896,5683,2385,571,97,1415,1224,2626,3263,165,619,267,1987,3091,1197,1111,610,416,702,368,1808,112,1301,112,1374,74,856,777,391,2298,499,1058,823,3625,1084,335,638
2010-2019,1092,2384,87,2651,2133,3443,1140,793,616,2879,538,2693,516,5906,6675,3196,718,92,1840,1194,2865,4123,190,3402,388,2821,4169,1461,1305,811,1071,733,571,1830,127,1200,263,2058,76,1166,920,421,3086,2395,1284,550,4618,1407,518,1472
2020-2029,36,52,0,116,33,104,44,46,12,76,17,99,12,184,153,91,12,1,56,9,80,144,8,83,6,107,144,31,44,22,78,26,16,37,4,13,1,50,7,24,28,7,85,5,27,9,72,25,11,40
Total,5359,7255,1001,5969,9077,14765,5329,4247,2103,14728,3983,15246,5720,36594,27553,11241,4702,2035,14479,6454,20210,21659,1507,5241,3420,14740,26050,5565,9227,4859,2471,7132,5786,14776,823,5762,1157,6110,1365,6218,7430,3724,16357,3630,10047,3255,17488,8668,2795,4075
